<DTYYYYMMDD>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20181130;063000;1.13925;1.13928;1.13898;1.13925;246
20181130;064500;1.13925;1.13935;1.13918;1.13923;153
20181130;070000;1.13923;1.13930;1.13906;1.13912;155
20181130;071500;1.13912;1.13953;1.13901;1.13931;319
20181130;073000;1.13932;1.13933;1.13898;1.13908;198
20181130;074500;1.13908;1.13936;1.13904;1.13914;325
20181130;080000;1.13914;1.13927;1.13880;1.13898;445
20181130;081500;1.13898;1.13933;1.13893;1.13928;380
20181130;083000;1.13928;1.13949;1.13888;1.13944;375
20181130;084500;1.13944;1.13968;1.13874;1.13903;653
20181130;090000;1.13902;1.13939;1.13874;1.13900;662
20181130;091500;1.13900;1.13925;1.13854;1.13881;832
20181130;093000;1.13879;1.13898;1.13853;1.13857;623
20181130;094500;1.13857;1.13869;1.13798;1.13807;879
20181130;100000;1.13808;1.13833;1.13743;1.13778;1174
20181130;101500;1.13777;1.13818;1.13752;1.13798;883
20181130;103000;1.13798;1.13798;1.13757;1.13782;684
20181130;104500;1.13782;1.13870;1.13748;1.13869;1095
20181130;110000;1.13869;1.13883;1.13804;1.13809;1129
20181130;111500;1.13809;1.13825;1.13733;1.13756;1029
20181130;113000;1.13756;1.13758;1.13697;1.13731;1105
20181130;114500;1.13731;1.13774;1.13696;1.13703;957
20181130;120000;1.13703;1.13722;1.13571;1.13593;1920
20181130;121500;1.13595;1.13662;1.13593;1.13662;1131
20181130;123000;1.13659;1.13702;1.13648;1.13674;977
20181130;124500;1.13674;1.13727;1.13655;1.13699;1092
20181130;130000;1.13699;1.13786;1.13690;1.13780;1172
20181130;131500;1.13780;1.13790;1.13753;1.13753;956
20181130;133000;1.13753;1.13763;1.13728;1.13750;811
20181130;134500;1.13748;1.13758;1.13698;1.13710;719
20181130;140000;1.13712;1.13712;1.13611;1.13635;1181
20181130;141500;1.13635;1.13692;1.13623;1.13655;937
20181130;143000;1.13655;1.13696;1.13643;1.13689;842
20181130;144500;1.13689;1.13700;1.13613;1.13657;831
20181130;150000;1.13656;1.13673;1.13587;1.13590;955
20181130;151500;1.13590;1.13670;1.13586;1.13645;1332
20181130;153000;1.13646;1.13675;1.13610;1.13631;1020
20181130;154500;1.13631;1.13651;1.13552;1.13567;1169
20181130;160000;1.13567;1.13688;1.13543;1.13668;1141
20181130;161500;1.13668;1.13690;1.13531;1.13543;1304
20181130;163000;1.13543;1.13558;1.13416;1.13441;1747
20181130;164500;1.13440;1.13441;1.13318;1.13380;2201
20181130;170000;1.13380;1.13442;1.13348;1.13410;1517
20181130;171500;1.13410;1.13416;1.13320;1.13345;1397
20181130;173000;1.13345;1.13360;1.13250;1.13292;1387
20181130;174500;1.13291;1.13370;1.13182;1.13233;2216
20181130;180000;1.13234;1.13256;1.13161;1.13200;1935
20181130;181500;1.13201;1.13252;1.13102;1.13217;1367
20181130;183000;1.13218;1.13261;1.13177;1.13225;1148
20181130;184500;1.13225;1.13236;1.13183;1.13209;1090
20181130;190000;1.13209;1.13258;1.13198;1.13238;783
20181130;191500;1.13238;1.13245;1.13191;1.13221;600
20181130;193000;1.13218;1.13231;1.13141;1.13152;550
20181130;194500;1.13152;1.13164;1.13107;1.13144;803
20181130;200000;1.13144;1.13147;1.13050;1.13059;863
20181130;201500;1.13059;1.13092;1.13057;1.13076;669
20181130;203000;1.13076;1.13131;1.13075;1.13112;819
20181130;204500;1.13111;1.13152;1.13109;1.13141;614
20181130;210000;1.13141;1.13158;1.13125;1.13136;502
20181130;211500;1.13135;1.13146;1.13101;1.13111;460
20181130;213000;1.13111;1.13132;1.13093;1.13126;262
20181130;214500;1.13126;1.13133;1.13082;1.13084;397
20181130;220000;1.13084;1.13116;1.13076;1.13102;278
20181130;221500;1.13104;1.13111;1.13087;1.13096;281
20181130;223000;1.13096;1.13142;1.13096;1.13138;271
20181130;224500;1.13138;1.13215;1.13117;1.13212;432
20181130;230000;1.13212;1.13218;1.13173;1.13177;341
20181130;231500;1.13177;1.13178;1.13145;1.13154;187
20181130;233000;1.13154;1.13170;1.13128;1.13168;182
20181130;234500;1.13168;1.13198;1.13139;1.13155;390
20181203;000000;1.13499;1.13500;1.13356;1.13453;508
20181203;001500;1.13453;1.13468;1.13409;1.13414;420
20181203;003000;1.13413;1.13415;1.13347;1.13356;580
20181203;004500;1.13357;1.13371;1.13311;1.13313;537
20181203;010000;1.13313;1.13340;1.13281;1.13307;449
20181203;011500;1.13307;1.13348;1.13278;1.13348;415
20181203;013000;1.13348;1.13421;1.13344;1.13384;369
20181203;014500;1.13383;1.13421;1.13380;1.13418;163
20181203;020000;1.13419;1.13419;1.13301;1.13343;662
20181203;021500;1.13343;1.13374;1.13342;1.13352;242
20181203;023000;1.13352;1.13352;1.13331;1.13344;299
20181203;024500;1.13344;1.13386;1.13340;1.13372;382
20181203;030000;1.13372;1.13428;1.13369;1.13422;465
20181203;031500;1.13422;1.13423;1.13391;1.13401;287
20181203;033000;1.13401;1.13421;1.13382;1.13398;245
20181203;034500;1.13398;1.13423;1.13382;1.13383;179
20181203;040000;1.13383;1.13455;1.13382;1.13454;316
20181203;041500;1.13454;1.13489;1.13451;1.13478;440
20181203;043000;1.13477;1.13532;1.13477;1.13530;500
20181203;044500;1.13528;1.13555;1.13511;1.13523;317
20181203;050000;1.13523;1.13523;1.13478;1.13513;222
20181203;051500;1.13513;1.13513;1.13468;1.13482;211
20181203;053000;1.13482;1.13484;1.13447;1.13472;297
20181203;054500;1.13472;1.13505;1.13463;1.13473;490
20181203;060000;1.13473;1.13567;1.13460;1.13528;761
20181203;061500;1.13528;1.13528;1.13512;1.13527;239
20181203;063000;1.13527;1.13533;1.13497;1.13508;239
20181203;064500;1.13508;1.13527;1.13493;1.13494;325
20181203;070000;1.13494;1.13509;1.13478;1.13482;261
20181203;071500;1.13482;1.13500;1.13457;1.13474;236
20181203;073000;1.13475;1.13513;1.13474;1.13507;239
20181203;074500;1.13508;1.13693;1.13498;1.13658;981
20181203;080000;1.13658;1.13670;1.13612;1.13632;544
20181203;081500;1.13632;1.13663;1.13591;1.13652;377
20181203;083000;1.13652;1.13674;1.13622;1.13644;396
20181203;084500;1.13644;1.13644;1.13576;1.13631;474
20181203;090000;1.13631;1.13773;1.13599;1.13752;1125
20181203;091500;1.13752;1.13772;1.13704;1.13743;845
20181203;093000;1.13743;1.13793;1.13702;1.13783;1099
20181203;094500;1.13783;1.13792;1.13674;1.13682;1251
20181203;100000;1.13681;1.13734;1.13632;1.13649;1009
20181203;101500;1.13648;1.13655;1.13592;1.13618;803
20181203;103000;1.13618;1.13620;1.13559;1.13592;854
20181203;104500;1.13591;1.13708;1.13585;1.13687;901
20181203;110000;1.13687;1.13702;1.13568;1.13619;1008
20181203;111500;1.13618;1.13619;1.13537;1.13614;773
20181203;113000;1.13618;1.13638;1.13584;1.13633;761
20181203;114500;1.13633;1.13665;1.13610;1.13652;907
20181203;120000;1.13652;1.13658;1.13486;1.13487;867
20181203;121500;1.13487;1.13532;1.13458;1.13463;746
20181203;123000;1.13463;1.13473;1.13411;1.13442;935
20181203;124500;1.13442;1.13469;1.13386;1.13387;882
20181203;130000;1.13387;1.13392;1.13238;1.13315;1417
20181203;131500;1.13315;1.13320;1.13226;1.13266;774
20181203;133000;1.13266;1.13267;1.13189;1.13254;838
20181203;134500;1.13254;1.13349;1.13246;1.13343;707
20181203;140000;1.13343;1.13359;1.13303;1.13339;911
20181203;141500;1.13339;1.13371;1.13330;1.13337;726
20181203;143000;1.13337;1.13409;1.13326;1.13398;561
20181203;144500;1.13398;1.13399;1.13315;1.13332;782
20181203;150000;1.13332;1.13367;1.13292;1.13314;1089
20181203;151500;1.13313;1.13343;1.13246;1.13337;934
20181203;153000;1.13338;1.13433;1.13317;1.13396;1095
20181203;154500;1.13396;1.13396;1.13239;1.13239;1441
20181203;160000;1.13239;1.13429;1.13233;1.13359;1291
20181203;161500;1.13359;1.13423;1.13319;1.13415;862
20181203;163000;1.13419;1.13445;1.13355;1.13437;678
20181203;164500;1.13440;1.13518;1.13405;1.13444;1078
20181203;170000;1.13418;1.13578;1.13345;1.13470;2093
20181203;171500;1.13469;1.13529;1.13436;1.13492;1127
20181203;173000;1.13492;1.13583;1.13484;1.13561;1265
20181203;174500;1.13561;1.13581;1.13452;1.13463;1848
20181203;180000;1.13463;1.13616;1.13455;1.13585;1493
20181203;181500;1.13585;1.13602;1.13511;1.13544;1196
20181203;183000;1.13544;1.13596;1.13474;1.13571;813
20181203;184500;1.13571;1.13594;1.13542;1.13552;683
20181203;190000;1.13552;1.13631;1.13548;1.13593;737
20181203;191500;1.13593;1.13634;1.13563;1.13595;627
20181203;193000;1.13595;1.13600;1.13519;1.13535;509
20181203;194500;1.13535;1.13558;1.13513;1.13529;593
20181203;200000;1.13529;1.13537;1.13456;1.13533;888
20181203;201500;1.13533;1.13555;1.13471;1.13530;643
20181203;203000;1.13531;1.13539;1.13500;1.13502;418
20181203;204500;1.13502;1.13544;1.13497;1.13508;503
20181203;210000;1.13508;1.13521;1.13435;1.13454;550
20181203;211500;1.13454;1.13457;1.13407;1.13434;409
20181203;213000;1.13433;1.13478;1.13432;1.13461;401
20181203;214500;1.13461;1.13466;1.13401;1.13419;410
20181203;220000;1.13419;1.13429;1.13401;1.13411;443
20181203;221500;1.13411;1.13414;1.13385;1.13408;358
20181203;223000;1.13408;1.13454;1.13402;1.13431;389
20181203;224500;1.13431;1.13452;1.13387;1.13445;357
20181203;230000;1.13445;1.13490;1.13443;1.13474;185
20181203;231500;1.13474;1.13492;1.13468;1.13491;145
20181203;233000;1.13492;1.13523;1.13486;1.13522;183
20181203;234500;1.13522;1.13551;1.13516;1.13534;362
20181204;000000;1.13535;1.13549;1.13517;1.13526;147
20181204;001500;1.13525;1.13527;1.13516;1.13520;149
20181204;003000;1.13520;1.13531;1.13518;1.13525;773
20181204;004500;1.13525;1.13540;1.13519;1.13533;369
20181204;010000;1.13532;1.13553;1.13527;1.13540;386
20181204;011500;1.13540;1.13556;1.13538;1.13556;185
20181204;013000;1.13556;1.13557;1.13537;1.13540;270
20181204;014500;1.13540;1.13551;1.13532;1.13539;284
20181204;020000;1.13538;1.13540;1.13495;1.13531;450
20181204;021500;1.13530;1.13547;1.13530;1.13540;331
20181204;023000;1.13541;1.13571;1.13539;1.13548;426
20181204;024500;1.13548;1.13552;1.13530;1.13538;328
20181204;030000;1.13538;1.13561;1.13521;1.13554;470
20181204;031500;1.13554;1.13584;1.13543;1.13580;283
20181204;033000;1.13580;1.13645;1.13574;1.13637;670
20181204;034500;1.13636;1.13660;1.13613;1.13658;804
20181204;040000;1.13658;1.13686;1.13644;1.13648;692
20181204;041500;1.13647;1.13648;1.13620;1.13644;376
20181204;043000;1.13644;1.13683;1.13640;1.13667;292
20181204;044500;1.13667;1.13691;1.13664;1.13666;292
20181204;050000;1.13666;1.13687;1.13632;1.13677;374
20181204;051500;1.13678;1.13694;1.13664;1.13675;311
20181204;053000;1.13675;1.13710;1.13675;1.13706;395
20181204;054500;1.13706;1.13714;1.13678;1.13697;412
20181204;060000;1.13696;1.13764;1.13680;1.13746;590
20181204;061500;1.13746;1.13799;1.13734;1.13779;394
20181204;063000;1.13779;1.13782;1.13739;1.13779;410
20181204;064500;1.13779;1.13815;1.13758;1.13775;444
20181204;070000;1.13775;1.13783;1.13746;1.13771;415
20181204;071500;1.13771;1.13772;1.13739;1.13754;452
20181204;073000;1.13756;1.13765;1.13701;1.13716;397
20181204;074500;1.13716;1.13753;1.13707;1.13744;524
20181204;080000;1.13743;1.13803;1.13732;1.13796;497
20181204;081500;1.13796;1.13877;1.13783;1.13852;933
20181204;083000;1.13852;1.13854;1.13796;1.13805;493
20181204;084500;1.13805;1.13876;1.13791;1.13854;668
20181204;090000;1.13854;1.13923;1.13820;1.13898;1062
20181204;091500;1.13899;1.13901;1.13802;1.13826;1057
20181204;093000;1.13826;1.13861;1.13754;1.13764;1201
20181204;094500;1.13764;1.13828;1.13761;1.13799;851
20181204;100000;1.13799;1.13934;1.13752;1.13891;1854
20181204;101500;1.13891;1.13977;1.13814;1.13814;1662
20181204;103000;1.13814;1.13878;1.13805;1.13851;1321
20181204;104500;1.13851;1.13893;1.13773;1.13777;1421
20181204;110000;1.13777;1.13911;1.13768;1.13859;1290
20181204;111500;1.13859;1.13937;1.13817;1.13911;1065
20181204;113000;1.13911;1.14185;1.13911;1.14119;2047
20181204;114500;1.14119;1.14175;1.14097;1.14103;1373
20181204;120000;1.14102;1.14114;1.14037;1.14063;1060
20181204;121500;1.14064;1.14075;1.14023;1.14049;880
20181204;123000;1.14049;1.14064;1.14013;1.14015;790
20181204;124500;1.14014;1.14080;1.14013;1.14058;814
20181204;130000;1.14057;1.14168;1.14052;1.14150;1092
20181204;131500;1.14152;1.14157;1.13963;1.13975;1149
20181204;133000;1.13975;1.14010;1.13936;1.13963;1153
20181204;134500;1.13964;1.13977;1.13917;1.13940;827
20181204;140000;1.13940;1.13951;1.13888;1.13894;896
20181204;141500;1.13894;1.13988;1.13883;1.13959;792
20181204;143000;1.13958;1.14022;1.13951;1.13990;906
20181204;144500;1.13990;1.14078;1.13973;1.14070;981
20181204;150000;1.14071;1.14090;1.14053;1.14082;946
20181204;151500;1.14081;1.14088;1.14033;1.14043;1108
20181204;153000;1.14043;1.14047;1.13848;1.13861;1541
20181204;154500;1.13863;1.13890;1.13831;1.13889;1198
20181204;160000;1.13891;1.13967;1.13856;1.13945;1055
20181204;161500;1.13945;1.13983;1.13909;1.13950;1175
20181204;163000;1.13950;1.13970;1.13882;1.13884;1431
20181204;164500;1.13884;1.13908;1.13817;1.13877;1647
20181204;170000;1.13880;1.13916;1.13837;1.13850;1279
20181204;171500;1.13850;1.13867;1.13706;1.13725;1547
20181204;173000;1.13725;1.13730;1.13566;1.13620;1585
20181204;174500;1.13619;1.13624;1.13496;1.13499;1569
20181204;180000;1.13499;1.13581;1.13456;1.13563;1766
20181204;181500;1.13564;1.13598;1.13522;1.13539;1431
20181204;183000;1.13539;1.13540;1.13469;1.13485;1215
20181204;184500;1.13485;1.13516;1.13423;1.13449;845
20181204;190000;1.13449;1.13450;1.13232;1.13277;2328
20181204;191500;1.13276;1.13318;1.13220;1.13307;1734
20181204;193000;1.13307;1.13360;1.13181;1.13355;1669
20181204;194500;1.13355;1.13441;1.13350;1.13420;1834
20181204;200000;1.13423;1.13427;1.13354;1.13383;1080
20181204;201500;1.13382;1.13480;1.13359;1.13433;1161
20181204;203000;1.13434;1.13434;1.13345;1.13367;1303
20181204;204500;1.13367;1.13460;1.13360;1.13369;1191
20181204;210000;1.13369;1.13419;1.13368;1.13382;966
20181204;211500;1.13382;1.13429;1.13375;1.13414;664
20181204;213000;1.13414;1.13426;1.13391;1.13411;479
20181204;214500;1.13411;1.13423;1.13391;1.13411;769
20181204;220000;1.13412;1.13428;1.13396;1.13406;626
20181204;221500;1.13404;1.13425;1.13387;1.13394;539
20181204;223000;1.13395;1.13418;1.13395;1.13403;522
20181204;224500;1.13403;1.13422;1.13371;1.13371;430
20181204;230000;1.13373;1.13413;1.13368;1.13411;231
20181204;231500;1.13411;1.13421;1.13407;1.13410;103
20181204;233000;1.13410;1.13425;1.13404;1.13422;139
20181204;234500;1.13423;1.13424;1.13406;1.13423;328
20181205;000000;1.13413;1.13426;1.13405;1.13414;220
20181205;001500;1.13414;1.13438;1.13410;1.13413;135
20181205;003000;1.13413;1.13429;1.13379;1.13414;653
20181205;004500;1.13414;1.13426;1.13386;1.13404;1065
20181205;010000;1.13404;1.13442;1.13402;1.13425;206
20181205;011500;1.13425;1.13435;1.13416;1.13425;192
20181205;013000;1.13425;1.13443;1.13416;1.13421;203
20181205;014500;1.13421;1.13434;1.13412;1.13421;271
20181205;020000;1.13421;1.13461;1.13414;1.13442;529
20181205;021500;1.13441;1.13441;1.13411;1.13424;337
20181205;023000;1.13424;1.13428;1.13347;1.13383;968
20181205;024500;1.13383;1.13404;1.13368;1.13396;444
20181205;030000;1.13395;1.13400;1.13351;1.13371;446
20181205;031500;1.13371;1.13381;1.13347;1.13348;331
20181205;033000;1.13349;1.13372;1.13325;1.13331;361
20181205;034500;1.13331;1.13359;1.13328;1.13357;491
20181205;040000;1.13357;1.13357;1.13312;1.13322;425
20181205;041500;1.13321;1.13349;1.13317;1.13337;270
20181205;043000;1.13338;1.13341;1.13322;1.13331;228
20181205;044500;1.13331;1.13331;1.13286;1.13286;330
20181205;050000;1.13282;1.13295;1.13224;1.13268;574
20181205;051500;1.13268;1.13334;1.13250;1.13328;596
20181205;053000;1.13328;1.13334;1.13283;1.13309;325
20181205;054500;1.13309;1.13322;1.13288;1.13300;324
20181205;060000;1.13300;1.13333;1.13267;1.13271;440
20181205;061500;1.13271;1.13299;1.13267;1.13286;301
20181205;063000;1.13287;1.13291;1.13226;1.13244;291
20181205;064500;1.13244;1.13281;1.13226;1.13279;376
20181205;070000;1.13280;1.13282;1.13176;1.13182;573
20181205;071500;1.13182;1.13238;1.13177;1.13211;524
20181205;073000;1.13210;1.13245;1.13177;1.13227;448
20181205;074500;1.13227;1.13240;1.13177;1.13192;439
20181205;080000;1.13192;1.13217;1.13165;1.13170;461
20181205;081500;1.13170;1.13243;1.13169;1.13242;480
20181205;083000;1.13242;1.13283;1.13233;1.13277;622
20181205;084500;1.13279;1.13314;1.13264;1.13307;441
20181205;090000;1.13307;1.13314;1.13245;1.13248;620
20181205;091500;1.13249;1.13313;1.13222;1.13262;758
20181205;093000;1.13261;1.13369;1.13225;1.13304;792
20181205;094500;1.13304;1.13337;1.13236;1.13307;950
20181205;100000;1.13306;1.13354;1.13211;1.13271;910
20181205;101500;1.13271;1.13314;1.13256;1.13288;535
20181205;103000;1.13289;1.13387;1.13285;1.13370;695
20181205;104500;1.13370;1.13435;1.13359;1.13374;810
20181205;110000;1.13374;1.13394;1.13356;1.13378;486
20181205;111500;1.13380;1.13440;1.13376;1.13388;474
20181205;113000;1.13385;1.13437;1.13380;1.13389;645
20181205;114500;1.13389;1.13408;1.13326;1.13369;582
20181205;120000;1.13369;1.13451;1.13369;1.13426;539
20181205;121500;1.13426;1.13439;1.13367;1.13379;446
20181205;123000;1.13381;1.13390;1.13356;1.13385;341
20181205;124500;1.13385;1.13427;1.13340;1.13427;509
20181205;130000;1.13427;1.13570;1.13315;1.13560;1543
20181205;131500;1.13561;1.13578;1.13527;1.13535;787
20181205;133000;1.13534;1.13544;1.13498;1.13509;612
20181205;134500;1.13509;1.13548;1.13473;1.13545;612
20181205;140000;1.13545;1.13555;1.13519;1.13551;407
20181205;141500;1.13551;1.13559;1.13507;1.13510;486
20181205;143000;1.13510;1.13550;1.13509;1.13541;484
20181205;144500;1.13541;1.13574;1.13508;1.13552;541
20181205;150000;1.13553;1.13559;1.13515;1.13535;694
20181205;151500;1.13535;1.13560;1.13517;1.13556;662
20181205;153000;1.13557;1.13609;1.13550;1.13570;704
20181205;154500;1.13570;1.13599;1.13539;1.13554;597
20181205;160000;1.13554;1.13585;1.13525;1.13525;522
20181205;161500;1.13525;1.13530;1.13428;1.13527;984
20181205;163000;1.13527;1.13529;1.13322;1.13335;1282
20181205;164500;1.13335;1.13350;1.13220;1.13226;1146
20181205;170000;1.13226;1.13338;1.13104;1.13310;1490
20181205;171500;1.13311;1.13355;1.13267;1.13312;985
20181205;173000;1.13312;1.13345;1.13246;1.13318;762
20181205;174500;1.13318;1.13421;1.13284;1.13415;1211
20181205;180000;1.13416;1.13500;1.13396;1.13488;1264
20181205;181500;1.13486;1.13502;1.13419;1.13474;955
20181205;183000;1.13474;1.13486;1.13444;1.13463;547
20181205;184500;1.13463;1.13518;1.13461;1.13489;389
20181205;190000;1.13489;1.13508;1.13435;1.13502;397
20181205;191500;1.13502;1.13580;1.13482;1.13517;510
20181205;193000;1.13515;1.13541;1.13499;1.13510;340
20181205;194500;1.13511;1.13521;1.13483;1.13494;355
20181205;200000;1.13495;1.13535;1.13490;1.13505;291
20181205;201500;1.13505;1.13505;1.13469;1.13477;299
20181205;203000;1.13477;1.13509;1.13462;1.13474;355
20181205;204500;1.13475;1.13500;1.13445;1.13448;363
20181205;210000;1.13448;1.13460;1.13443;1.13451;279
20181205;211500;1.13451;1.13472;1.13444;1.13461;224
20181205;213000;1.13461;1.13475;1.13424;1.13430;200
20181205;214500;1.13428;1.13443;1.13400;1.13402;353
20181205;220000;1.13402;1.13452;1.13402;1.13417;320
20181205;221500;1.13418;1.13428;1.13406;1.13420;210
20181205;223000;1.13421;1.13421;1.13385;1.13409;224
20181205;224500;1.13409;1.13444;1.13406;1.13442;229
20181205;230000;1.13429;1.13456;1.13428;1.13440;130
20181205;231500;1.13439;1.13470;1.13436;1.13461;166
20181205;233000;1.13461;1.13467;1.13434;1.13441;203
20181205;234500;1.13441;1.13448;1.13428;1.13445;233
20181206;000000;1.13447;1.13473;1.13434;1.13451;192
20181206;001500;1.13451;1.13487;1.13440;1.13447;339
20181206;003000;1.13447;1.13476;1.13445;1.13464;418
20181206;004500;1.13464;1.13487;1.13453;1.13474;305
20181206;010000;1.13473;1.13499;1.13455;1.13463;572
20181206;011500;1.13462;1.13475;1.13451;1.13454;635
20181206;013000;1.13455;1.13476;1.13451;1.13452;284
20181206;014500;1.13451;1.13490;1.13447;1.13483;376
20181206;020000;1.13484;1.13515;1.13450;1.13471;685
20181206;021500;1.13472;1.13487;1.13441;1.13482;329
20181206;023000;1.13482;1.13497;1.13471;1.13480;344
20181206;024500;1.13480;1.13502;1.13476;1.13491;408
20181206;030000;1.13491;1.13514;1.13452;1.13496;711
20181206;031500;1.13496;1.13516;1.13456;1.13462;582
20181206;033000;1.13463;1.13471;1.13437;1.13471;568
20181206;034500;1.13472;1.13500;1.13467;1.13473;436
20181206;040000;1.13474;1.13495;1.13465;1.13477;586
20181206;041500;1.13478;1.13509;1.13467;1.13468;458
20181206;043000;1.13468;1.13470;1.13422;1.13423;339
20181206;044500;1.13423;1.13443;1.13416;1.13428;381
20181206;050000;1.13428;1.13448;1.13406;1.13424;425
